DTW distance decrease ↓,LCSS similarity increase ↑,RaTS ↑,|RaTS (preserved)|↓
"-0.97 [-2.33, 0.23]","0.01 [-0.02, 0.05]","0.14 [-0.01, 0.51]","0.47 [0.24, 0.64]"
