DTW distance decrease ↓,LCSS similarity increase ↑,RaTS ↑,|RaTS (preserved)|↓
"-1.55 [-7.22, 2.12]","0.04 [-0.10, 0.17]","0.15 [-0.10, 1.39]","1.40 [1.18, 1.41]"
