DTW distance decrease ↓,LCSS similarity increase ↑,RaTS ↑,|RaTS (preserved)|↓
"-2.49 [-12.16, 1.40]","0.13 [-0.14, 0.26]","3.82 [1.99, 6.04]","3.00 [1.44, 4.71]"
