DTW distance decrease ↓,LCSS similarity increase ↑,RaTS ↑,|RaTS (preserved)|↓
"-0.15 [-5.58, 3.07]","-0.01 [-0.21, 0.15]","0.13 [0.03, 1.02]","1.03 [0.43, 1.72]"
